"","GEOID","NAME","variable","estimate","moe"
"103","17021958200","Census Tract 9582, Christian County, Illinois","B08014_002",51,56
"104","17021958300","Census Tract 9583, Christian County, Illinois","B08014_002",24,30
"105","17021958400","Census Tract 9584, Christian County, Illinois","B08014_002",36,50
"106","17021958500","Census Tract 9585, Christian County, Illinois","B08014_002",60,90
"107","17021958600","Census Tract 9586, Christian County, Illinois","B08014_002",5,8
"108","17021958700","Census Tract 9587, Christian County, Illinois","B08014_002",12,17
"109","17021958800","Census Tract 9588, Christian County, Illinois","B08014_002",10,16
"110","17021958900","Census Tract 9589, Christian County, Illinois","B08014_002",7,12
"111","17021959000","Census Tract 9590, Christian County, Illinois","B08014_002",70,70
"112","17023060100","Census Tract 601, Clark County, Illinois","B08014_002",32,32
"113","17023060200","Census Tract 602, Clark County, Illinois","B08014_002",26,25
"114","17023060300","Census Tract 603, Clark County, Illinois","B08014_002",12,11
"115","17023060400","Census Tract 604, Clark County, Illinois","B08014_002",0,11
"116","17025971900","Census Tract 9719, Clay County, Illinois","B08014_002",7,11
"117","17025972000","Census Tract 9720, Clay County, Illinois","B08014_002",5,8
"118","17025972100","Census Tract 9721, Clay County, Illinois","B08014_002",101,84
"119","17025972200","Census Tract 9722, Clay County, Illinois","B08014_002",38,44
"120","17027900100","Census Tract 9001, Clinton County, Illinois","B08014_002",44,42
"121","17027900200","Census Tract 9002, Clinton County, Illinois","B08014_002",21,30
"122","17027900300","Census Tract 9003, Clinton County, Illinois","B08014_002",127,120
"123","17027900401","Census Tract 9004.01, Clinton County, Illinois","B08014_002",1,4
"124","17027900402","Census Tract 9004.02, Clinton County, Illinois","B08014_002",40,58
"125","17027900500","Census Tract 9005, Clinton County, Illinois","B08014_002",45,39
"126","17027900601","Census Tract 9006.01, Clinton County, Illinois","B08014_002",9,9
"127","17027900602","Census Tract 9006.02, Clinton County, Illinois","B08014_002",52,61
"128","17029000100","Census Tract 1, Coles County, Illinois","B08014_002",10,10
"129","17029000200","Census Tract 2, Coles County, Illinois","B08014_002",115,117
"130","17029000300","Census Tract 3, Coles County, Illinois","B08014_002",64,86
"131","17029000400","Census Tract 4, Coles County, Illinois","B08014_002",72,58
"132","17029000500","Census Tract 5, Coles County, Illinois","B08014_002",52,50
"133","17029000600","Census Tract 6, Coles County, Illinois","B08014_002",36,48
"134","17029000700","Census Tract 7, Coles County, Illinois","B08014_002",238,162
"135","17029000800","Census Tract 8, Coles County, Illinois","B08014_002",158,85
"136","17029000900","Census Tract 9, Coles County, Illinois","B08014_002",22,26
"137","17029001000","Census Tract 10, Coles County, Illinois","B08014_002",20,24
"138","17029001100","Census Tract 11, Coles County, Illinois","B08014_002",66,57
"139","17029001200","Census Tract 12, Coles County, Illinois","B08014_002",48,68
"140","17031010100","Census Tract 101, Cook County, Illinois","B08014_002",825,260
"141","17031010201","Census Tract 102.01, Cook County, Illinois","B08014_002",416,183
"142","17031010202","Census Tract 102.02, Cook County, Illinois","B08014_002",354,163
"143","17031010300","Census Tract 103, Cook County, Illinois","B08014_002",987,291
"144","17031010400","Census Tract 104, Cook County, Illinois","B08014_002",687,241
"145","17031010501","Census Tract 105.01, Cook County, Illinois","B08014_002",1104,367
"146","17031010502","Census Tract 105.02, Cook County, Illinois","B08014_002",669,133
"147","17031010503","Census Tract 105.03, Cook County, Illinois","B08014_002",279,146
"148","17031010600","Census Tract 106, Cook County, Illinois","B08014_002",1341,420
"149","17031010701","Census Tract 107.01, Cook County, Illinois","B08014_002",247,103
"150","17031010702","Census Tract 107.02, Cook County, Illinois","B08014_002",654,180
"151","17031020100","Census Tract 201, Cook County, Illinois","B08014_002",119,83
"152","17031020200","Census Tract 202, Cook County, Illinois","B08014_002",28,32
"153","17031020301","Census Tract 203.01, Cook County, Illinois","B08014_002",43,42
"154","17031020302","Census Tract 203.02, Cook County, Illinois","B08014_002",332,196
"155","17031020400","Census Tract 204, Cook County, Illinois","B08014_002",130,75
"156","17031020500","Census Tract 205, Cook County, Illinois","B08014_002",263,126
"157","17031020601","Census Tract 206.01, Cook County, Illinois","B08014_002",145,134
"158","17031020602","Census Tract 206.02, Cook County, Illinois","B08014_002",287,179
"159","17031020701","Census Tract 207.01, Cook County, Illinois","B08014_002",12,12
"160","17031020702","Census Tract 207.02, Cook County, Illinois","B08014_002",188,138
"161","17031020801","Census Tract 208.01, Cook County, Illinois","B08014_002",107,70
"162","17031020802","Census Tract 208.02, Cook County, Illinois","B08014_002",276,200
"163","17031020901","Census Tract 209.01, Cook County, Illinois","B08014_002",344,153
"164","17031020902","Census Tract 209.02, Cook County, Illinois","B08014_002",197,83
"165","17031030101","Census Tract 301.01, Cook County, Illinois","B08014_002",554,214
"166","17031030102","Census Tract 301.02, Cook County, Illinois","B08014_002",921,188
"167","17031030103","Census Tract 301.03, Cook County, Illinois","B08014_002",381,113
"168","17031030104","Census Tract 301.04, Cook County, Illinois","B08014_002",520,138
"169","17031030200","Census Tract 302, Cook County, Illinois","B08014_002",487,189
"170","17031030300","Census Tract 303, Cook County, Illinois","B08014_002",243,83
"171","17031030400","Census Tract 304, Cook County, Illinois","B08014_002",168,77
"172","17031030500","Census Tract 305, Cook County, Illinois","B08014_002",767,259
"173","17031030601","Census Tract 306.01, Cook County, Illinois","B08014_002",617,202
"174","17031030603","Census Tract 306.03, Cook County, Illinois","B08014_002",572,120
"175","17031030604","Census Tract 306.04, Cook County, Illinois","B08014_002",645,156
"176","17031030701","Census Tract 307.01, Cook County, Illinois","B08014_002",326,83
"177","17031030702","Census Tract 307.02, Cook County, Illinois","B08014_002",109,49
"178","17031030703","Census Tract 307.03, Cook County, Illinois","B08014_002",457,129
"179","17031030706","Census Tract 307.06, Cook County, Illinois","B08014_002",829,179
"180","17031030800","Census Tract 308, Cook County, Illinois","B08014_002",468,165
"181","17031030900","Census Tract 309, Cook County, Illinois","B08014_002",593,419
"182","17031031000","Census Tract 310, Cook County, Illinois","B08014_002",412,131
"183","17031031100","Census Tract 311, Cook County, Illinois","B08014_002",814,315
"184","17031031200","Census Tract 312, Cook County, Illinois","B08014_002",763,355
"185","17031031300","Census Tract 313, Cook County, Illinois","B08014_002",1493,365
"186","17031031400","Census Tract 314, Cook County, Illinois","B08014_002",912,214
"187","17031031501","Census Tract 315.01, Cook County, Illinois","B08014_002",365,119
"188","17031031502","Census Tract 315.02, Cook County, Illinois","B08014_002",898,263
"189","17031031700","Census Tract 317, Cook County, Illinois","B08014_002",1100,271
"190","17031031800","Census Tract 318, Cook County, Illinois","B08014_002",265,68
"191","17031031900","Census Tract 319, Cook County, Illinois","B08014_002",423,140
"192","17031032100","Census Tract 321, Cook County, Illinois","B08014_002",1238,359
"193","17031040100","Census Tract 401, Cook County, Illinois","B08014_002",190,91
"194","17031040201","Census Tract 402.01, Cook County, Illinois","B08014_002",502,208
"195","17031040202","Census Tract 402.02, Cook County, Illinois","B08014_002",512,200
"196","17031040300","Census Tract 403, Cook County, Illinois","B08014_002",19,27
"197","17031040401","Census Tract 404.01, Cook County, Illinois","B08014_002",189,110
"198","17031040402","Census Tract 404.02, Cook County, Illinois","B08014_002",416,155
"199","17031040600","Census Tract 406, Cook County, Illinois","B08014_002",290,116
"200","17031040700","Census Tract 407, Cook County, Illinois","B08014_002",402,144
"201","17031040800","Census Tract 408, Cook County, Illinois","B08014_002",165,64
"202","17031040900","Census Tract 409, Cook County, Illinois","B08014_002",281,95
"203","17031050100","Census Tract 501, Cook County, Illinois","B08014_002",236,90
"204","17031050200","Census Tract 502, Cook County, Illinois","B08014_002",286,211
"205","17031050300","Census Tract 503, Cook County, Illinois","B08014_002",32,24
"206","17031050500","Census Tract 505, Cook County, Illinois","B08014_002",423,234
"207","17031050600","Census Tract 506, Cook County, Illinois","B08014_002",235,118
"208","17031050700","Census Tract 507, Cook County, Illinois","B08014_002",106,70
"209","17031050800","Census Tract 508, Cook County, Illinois","B08014_002",86,52
"210","17031050900","Census Tract 509, Cook County, Illinois","B08014_002",47,26
"211","17031051000","Census Tract 510, Cook County, Illinois","B08014_002",127,75
"212","17031051100","Census Tract 511, Cook County, Illinois","B08014_002",91,38
"213","17031051200","Census Tract 512, Cook County, Illinois","B08014_002",126,63
"214","17031051300","Census Tract 513, Cook County, Illinois","B08014_002",9,14
"215","17031051400","Census Tract 514, Cook County, Illinois","B08014_002",146,50
"216","17031060100","Census Tract 601, Cook County, Illinois","B08014_002",192,90
"217","17031060200","Census Tract 602, Cook County, Illinois","B08014_002",451,128
"218","17031060300","Census Tract 603, Cook County, Illinois","B08014_002",112,68
"219","17031060400","Census Tract 604, Cook County, Illinois","B08014_002",516,280
"220","17031060500","Census Tract 605, Cook County, Illinois","B08014_002",212,74
"221","17031060800","Census Tract 608, Cook County, Illinois","B08014_002",672,196
"222","17031060900","Census Tract 609, Cook County, Illinois","B08014_002",2522,598
"223","17031061000","Census Tract 610, Cook County, Illinois","B08014_002",446,151
"224","17031061100","Census Tract 611, Cook County, Illinois","B08014_002",287,104
"225","17031061200","Census Tract 612, Cook County, Illinois","B08014_002",324,89
"226","17031061500","Census Tract 615, Cook County, Illinois","B08014_002",258,85
"227","17031061800","Census Tract 618, Cook County, Illinois","B08014_002",342,81
"228","17031061901","Census Tract 619.01, Cook County, Illinois","B08014_002",911,197
"229","17031061902","Census Tract 619.02, Cook County, Illinois","B08014_002",1167,279
"230","17031062000","Census Tract 620, Cook County, Illinois","B08014_002",714,135
"231","17031062100","Census Tract 621, Cook County, Illinois","B08014_002",1009,286
"232","17031062200","Census Tract 622, Cook County, Illinois","B08014_002",313,131
"233","17031062300","Census Tract 623, Cook County, Illinois","B08014_002",206,75
"234","17031062400","Census Tract 624, Cook County, Illinois","B08014_002",73,49
"235","17031062500","Census Tract 625, Cook County, Illinois","B08014_002",124,69
"236","17031062600","Census Tract 626, Cook County, Illinois","B08014_002",118,58
"237","17031062700","Census Tract 627, Cook County, Illinois","B08014_002",216,150
"238","17031062800","Census Tract 628, Cook County, Illinois","B08014_002",405,144
"239","17031062900","Census Tract 629, Cook County, Illinois","B08014_002",691,178
"240","17031063000","Census Tract 630, Cook County, Illinois","B08014_002",786,145
"241","17031063100","Census Tract 631, Cook County, Illinois","B08014_002",560,141
"242","17031063200","Census Tract 632, Cook County, Illinois","B08014_002",1949,430
"243","17031063301","Census Tract 633.01, Cook County, Illinois","B08014_002",823,160
"244","17031063302","Census Tract 633.02, Cook County, Illinois","B08014_002",1403,221
"245","17031063303","Census Tract 633.03, Cook County, Illinois","B08014_002",112,50
"246","17031063400","Census Tract 634, Cook County, Illinois","B08014_002",554,150
"247","17031070101","Census Tract 701.01, Cook County, Illinois","B08014_002",910,207
"248","17031070102","Census Tract 701.02, Cook County, Illinois","B08014_002",882,183
"249","17031070103","Census Tract 701.03, Cook County, Illinois","B08014_002",634,172
"250","17031070200","Census Tract 702, Cook County, Illinois","B08014_002",767,252
"251","17031070300","Census Tract 703, Cook County, Illinois","B08014_002",654,208
"252","17031070400","Census Tract 704, Cook County, Illinois","B08014_002",466,146
"253","17031070500","Census Tract 705, Cook County, Illinois","B08014_002",160,67
"254","17031070600","Census Tract 706, Cook County, Illinois","B08014_002",205,149
"255","17031070700","Census Tract 707, Cook County, Illinois","B08014_002",229,146
"256","17031071000","Census Tract 710, Cook County, Illinois","B08014_002",357,170
"257","17031071100","Census Tract 711, Cook County, Illinois","B08014_002",564,193
"258","17031071200","Census Tract 712, Cook County, Illinois","B08014_002",358,132
"259","17031071300","Census Tract 713, Cook County, Illinois","B08014_002",451,123
"260","17031071400","Census Tract 714, Cook County, Illinois","B08014_002",1011,240
"261","17031071500","Census Tract 715, Cook County, Illinois","B08014_002",1161,258
"262","17031071600","Census Tract 716, Cook County, Illinois","B08014_002",63,43
"263","17031071700","Census Tract 717, Cook County, Illinois","B08014_002",220,91
"264","17031071800","Census Tract 718, Cook County, Illinois","B08014_002",190,128
"265","17031080100","Census Tract 801, Cook County, Illinois","B08014_002",1343,456
"266","17031080201","Census Tract 802.01, Cook County, Illinois","B08014_002",649,198
"267","17031080202","Census Tract 802.02, Cook County, Illinois","B08014_002",851,240
"268","17031080300","Census Tract 803, Cook County, Illinois","B08014_002",674,232
"269","17031080400","Census Tract 804, Cook County, Illinois","B08014_002",393,206
"270","17031081000","Census Tract 810, Cook County, Illinois","B08014_002",2109,387
"271","17031081100","Census Tract 811, Cook County, Illinois","B08014_002",1421,255
"272","17031081201","Census Tract 812.01, Cook County, Illinois","B08014_002",1299,278
"273","17031081202","Census Tract 812.02, Cook County, Illinois","B08014_002",428,117
"274","17031081300","Census Tract 813, Cook County, Illinois","B08014_002",1320,294
"275","17031081401","Census Tract 814.01, Cook County, Illinois","B08014_002",502,120
"276","17031081402","Census Tract 814.02, Cook County, Illinois","B08014_002",956,314
